53; -0.410211; -0.840470; 0.011051; -0.000000
54; -0.421672; -0.864529; 0.010924; 0.000000
55; -0.433112; -0.888589; 0.010734; 0.000000
56; -0.444523; -0.912634; 0.010473; -0.000000
57; -0.455897; -0.936649; 0.010132; -0.000000
58; -0.467225; -0.960619; 0.009702; -0.000000
59; -0.478498; -0.984528; 0.009174; 0.000000
60; -0.489710; -1.008363; 0.008534; 0.000000
61; -0.500850; -1.032107; 0.007769; -0.000000
62; -0.511912; -1.055746; 0.006863; -0.000000
63; -0.522886; -1.079266; 0.005797; -0.000000
64; -0.533765; -1.102653; 0.004551; 0.000000
65; -0.544541; -1.125892; 0.003098; 0.000000
66; -0.555205; -1.148969; 0.001409; 0.000000
67; -0.565750; -1.171870; -0.000554; 0.000000
68; -0.576167; -1.194581; -0.002833; -0.000000
69; -0.586450; -1.217089; -0.005481; 0.000000
70; -0.596589; -1.239381; -0.008566; -0.000000
71; -0.606578; -1.261443; -0.012168; -0.000000
72; -0.616408; -1.283262; -0.016392; 0.000000
73; -0.626073; -1.304824; -0.021372; 0.000000
74; -0.635565; -1.326119; -0.027284; -0.000000
75; -0.644876; -1.347132; -0.034360; -0.000000
76; -0.653999; -1.367851; -0.042922; 0.000000
77; -0.662928; -1.388265; -0.053418; 0.000000
78; -0.671654; -1.408361; -0.066501; -0.000000
79; -0.680172; -1.428128; -0.083154; -0.000000
80; -0.688474; -1.447554; -0.104930; -0.000000
81; -0.696553; -1.466627; -0.134445; -0.000000
82; -0.704404; -1.485336; -0.176464; 0.000000
83; -0.712019; -1.503671; -0.240683; -0.000000
84; -0.719392; -1.521621; -0.350342; 0.000000
85; -0.726518; -1.539175; -0.578563; 0.000000
86; -0.733390; -1.556323; -1.337163; -0.000000
87; -0.740002; -1.573055; 9.033875; -0.000000
88; -0.746348; -1.589360; 1.154602; -0.000000
89; -0.752423; -1.605230; 0.651982; 0.000000
90; -0.758221; -1.620655; 0.470266; -0.000000
91; -0.763737; -1.635626; 0.376696; -0.000000
92; -0.768966; -1.650133; 0.319770; -0.000000
93; -0.773902; -1.664168; 0.281555; 0.000000
94; -0.778541; -1.677723; 0.254174; 0.000000
95; -0.782877; -1.690789; 0.233616; -0.000000
96; -0.786907; -1.703359; 0.217629; -0.000000
97; -0.790625; -1.715423; 0.204847; 0.000000
98; -0.794028; -1.720000; 0.202712; -0.000000
99; -0.797111; -1.720000; 0.206030; 0.000000
100; -0.799869; -1.720000; 0.208999; -0.000000
101; -0.802300; -1.720000; 0.211615; 0.000000
102; -0.804398; -1.720000; 0.213874; 0.000000
103; -0.806162; -1.720000; 0.215772; -0.000000
104; -0.807586; -1.720000; 0.217305; 0.000000
105; -0.808667; -1.720000; 0.218469; -0.000000
106; -0.809403; -1.720000; 0.219261; -0.000000
107; -0.809790; -1.720000; 0.219677; 0.000000
108; -0.809825; -1.720000; 0.219715; 0.000000
109; -0.809505; -1.720000; 0.219371; -0.000000
110; -0.808830; -1.720000; 0.218644; -0.000000
111; -0.807797; -1.720000; 0.217532; -0.000000
112; -0.806409; -1.720000; 0.216039; 0.000000
113; -0.804668; -1.720000; 0.214165; -0.000000
114; -0.802578; -1.720000; 0.211915; -0.000000
115; -0.800144; -1.720000; 0.209295; -0.000000
116; -0.797372; -1.720000; 0.206311; 0.000000
117; -0.794269; -1.720000; 0.202971; 0.000000
118; -0.790844; -1.720000; 0.199285; 0.000000
119; -0.787107; -1.720000; 0.195263; -0.000000
120; -0.783069; -1.720000; 0.190916; -0.000000
121; -0.778740; -1.720000; 0.186257; 0.000000
122; -0.774135; -1.720000; 0.181300; 0.000000
123; -0.769264; -1.720000; 0.176057; 0.000000
124; -0.764143; -1.720000; 0.170545; -0.000000
125; -0.758785; -1.720000; 0.164778; -0.000000
126; -0.753205; -1.720000; 0.158772; -0.000000
127; -0.747418; -1.720000; 0.152543; 0.000000
128; -0.741440; -1.720000; 0.146109; -0.000000
129; -0.735285; -1.720000; 0.139484; 0.000000
130; -0.728970; -1.720000; 0.132687; 0.000000
131; -0.722510; -1.720000; 0.125734; 0.000000
132; -0.715920; -1.720000; 0.118641; -0.000000
133; -0.709217; -1.720000; 0.111426; -0.000000
134; -0.702415; -1.720000; 0.104105; 0.000000
135; -0.695530; -1.720000; 0.096694; -0.000000
136; -0.688576; -1.720000; 0.089209; -0.000000
137; -0.681569; -1.720000; 0.081667; -0.000000
138; -0.674522; -1.720000; 0.074082; 0.000000
139; -0.667450; -1.720000; 0.066470; 0.000000
140; -0.660366; -1.720000; 0.058845; 0.000000
141; -0.653283; -1.720000; 0.051221; 0.000000
142; -0.646214; -1.711082; 0.045464; 0.000000
143; -0.639172; -1.701582; 0.039141; 0.000000
144; -0.632168; -1.691893; 0.031992; -0.000000
145; -0.625215; -1.682033; 0.023783; -0.000000
146; -0.618323; -1.672016; 0.014184; 0.000000
147; -0.611503; -1.661857; 0.002711; -0.000000
148; -0.604765; -1.651574; -0.011377; 0.000000
149; -0.598119; -1.641179; -0.029268; -0.000000
150; -0.591600; -1.630520; -0.053097; 0.000000
151; -0.585211; -1.619607; -0.087096; 0.000000
152; -0.578956; -1.608451; -0.140720; 0.000000
153; -0.572839; -1.597064; -0.240320; -0.000000
154; -0.566864; -1.585457; -0.497363; 0.000000
155; -0.561033; -1.573641; -2.894571; 0.000000
156; -0.555350; -1.561629; 0.997031; -0.000000
157; -0.549816; -1.549432; 0.468438; 0.000000
158; -0.544435; -1.537063; 0.321243; 0.000000
159; -0.539208; -1.524532; 0.251296; -0.000000
160; -0.534137; -1.511853; 0.209945; -0.000000
161; -0.529224; -1.499036; 0.182316; 0.000000
162; -0.524471; -1.486094; 0.162330; 0.000000
163; -0.519877; -1.473038; 0.147042; 0.000000
164; -0.515445; -1.459879; 0.134850; -0.000000
165; -0.511174; -1.446629; 0.124811; 0.000000
166; -0.507066; -1.433299; 0.116329; -0.000000
167; -0.503121; -1.419900; 0.109012; 0.000000
168; -0.499338; -1.406443; 0.102590; 0.000000
169; -0.495718; -1.392937; 0.096874; 0.000000
170; -0.492259; -1.379393; 0.091722; 0.000000
171; -0.488963; -1.365821; 0.087030; 0.000000
172; -0.485826; -1.352229; 0.082720; 0.000000
173; -0.482850; -1.338628; 0.078729; -0.000000
174; -0.480033; -1.325025; 0.075008; -0.000000
175; -0.477372; -1.311430; 0.071520; 0.000000
176; -0.474868; -1.297849; 0.068232; 0.000000
177; -0.472518; -1.284292; 0.065118; 0.000000
178; -0.470320; -1.270765; 0.062158; -0.000000
179; -0.468272; -1.257274; 0.059334; 0.000000
180; -0.466373; -1.243827; 0.056631; 0.000000
181; -0.464619; -1.230429; 0.054036; -0.000000
182; -0.463008; -1.217086; 0.051539; 0.000000
183; -0.461537; -1.203803; 0.049130; 0.000000
184; -0.460204; -1.190585; 0.046801; -0.000000
185; -0.459006; -1.177437; 0.044547; -0.000000
186; -0.457940; -1.164363; 0.042360; -0.000000
187; -0.457001; -1.151365; 0.040235; -0.000000
188; -0.456187; -1.138448; 0.038168; -0.000000
189; -0.455494; -1.125615; 0.036155; 0.000000
190; -0.454919; -1.112867; 0.034192; -0.000000
191; -0.454456; -1.100206; 0.032276; -0.000000
192; -0.454104; -1.087636; 0.030405; -0.000000
193; -0.453856; -1.075157; 0.028575; -0.000000
194; -0.453710; -1.062769; 0.026785; -0.000000
195; -0.453660; -1.050475; 0.025032; 0.000000
196; -0.453702; -1.038273; 0.023316; 0.000000
197; -0.453831; -1.026164; 0.021633; 0.000000
198; -0.454042; -1.014148; 0.019984; 0.000000
199; -0.454331; -1.002224; 0.018366; 0.000000
200; -0.454692; -0.990390; 0.016779; -0.000000
201; -0.455120; -0.978645; 0.015221; 0.000000
202; -0.455608; -0.966988; 0.013692; 0.000000
203; -0.456152; -0.955416; 0.012192; 0.000000
204; -0.456745; -0.943926; 0.010719; -0.000000
205; -0.457382; -0.932517; 0.009273; 0.000000
206; -0.458057; -0.921185; 0.007853; -0.000000
207; -0.458763; -0.909927; 0.006460; 0.000000
208; -0.459495; -0.898740; 0.005092; -0.000000
209; -0.460247; -0.887621; 0.003749; 0.000000
210; -0.461011; -0.876565; 0.002432; 0.000000
211; -0.461783; -0.865570; 0.001139; 0.000000
212; -0.462556; -0.854630; -0.000129; -0.000000
213; -0.463323; -0.843742; -0.001373; -0.000000
214; -0.464079; -0.832902; -0.002592; -0.000000
215; -0.464817; -0.822106; -0.003787; -0.000000
216; -0.465531; -0.811349; -0.004958; 0.000000
217; -0.466214; -0.800627; -0.006105; -0.000000
218; -0.466861; -0.789934; -0.007228; -0.000000
219; -0.467465; -0.779268; -0.008327; -0.000000
220; -0.468020; -0.768622; -0.009402; 0.000000
221; -0.468520; -0.757992; -0.010454; 0.000000
222; -0.468959; -0.747373; -0.011481; -0.000000
223; -0.469330; -0.736761; -0.012485; -0.000000
224; -0.469628; -0.726151; -0.013466; 0.000000
225; -0.469846; -0.715537; -0.014422; 0.000000
226; -0.469978; -0.704915; -0.015355; 0.000000
227; -0.470019; -0.694279; -0.016265; -0.000000
228; -0.469962; -0.683626; -0.017150; -0.000000
229; -0.469802; -0.672949; -0.018012; -0.000000
230; -0.469532; -0.662243; -0.018851; -0.000000
231; -0.469147; -0.651505; -0.019666; 0.000000
232; -0.468641; -0.640728; -0.020458; 0.000000
233; -0.468008; -0.629909; -0.021226; -0.000000
234; -0.467245; -0.619043; -0.021971; 0.000000
235; -0.466345; -0.608126; -0.022693; -0.000000
236; -0.465303; -0.597152; -0.023392; 0.000000
237; -0.464116; -0.586120; -0.024069; 0.000000
238; -0.462778; -0.575023; -0.024723; 0.000000
239; -0.461286; -0.563860; -0.025354; 0.000000
240; -0.459635; -0.552626; -0.025964; -0.000000
241; -0.457822; -0.541318; -0.026551; 0.000000
242; -0.455843; -0.529934; -0.027118; 0.000000
243; -0.453695; -0.518470; -0.027663; 0.000000
244; -0.451376; -0.506924; -0.028187; -0.000000
245; -0.448882; -0.495294; -0.028690; 0.000000
246; -0.446211; -0.483578; -0.029174; -0.000000
247; -0.443361; -0.471775; -0.029637; -0.000000
248; -0.440332; -0.459883; -0.030082; -0.000000
249; -0.437120; -0.447900; -0.030507; -0.000000
250; -0.433725; -0.435827; -0.030914; -0.000000
251; -0.430146; -0.423663; -0.031303; -0.000000
252; -0.426382; -0.411406; -0.031674; 0.000000
253; -0.422433; -0.399058; -0.032028; 0.000000
254; -0.418299; -0.386619; -0.032365; -0.000000
255; -0.413981; -0.374089; -0.032686; -0.000000
256; -0.409479; -0.361470; -0.032991; -0.000000
257; -0.404794; -0.348762; -0.033281; 0.000000
258; -0.399926; -0.335966; -0.033555; -0.000000
259; -0.394878; -0.323085; -0.033816; 0.000000
260; -0.389650; -0.310119; -0.034062; -0.000000
261; -0.384245; -0.297072; -0.034295; -0.000000
262; -0.378665; -0.283945; -0.034514; 0.000000
263; -0.372911; -0.270742; -0.034721; -0.000000
264; -0.366986; -0.257464; -0.034915; -0.000000
265; -0.360894; -0.244114; -0.035097; -0.000000
266; -0.354636; -0.230696; -0.035268; -0.000000
267; -0.348216; -0.217213; -0.035427; 0.000000
268; -0.341636; -0.203668; -0.035575; -0.000000
269; -0.334901; -0.190064; -0.035713; -0.000000
270; -0.328013; -0.176407; -0.035840; 0.000000
271; -0.320976; -0.162698; -0.035957; -0.000000
272; -0.313794; -0.148942; -0.036064; 0.000000
273; -0.306470; -0.135143; -0.036161; 0.000000
274; -0.299008; -0.121304; -0.036249; -0.000000
275; -0.291412; -0.107431; -0.036327; 0.000000
276; -0.283685; -0.093527; -0.036396; -0.000000
277; -0.275833; -0.079596; -0.036456; -0.000000
278; -0.267858; -0.065642; -0.036508; -0.000000
279; -0.259765; -0.051673; -0.036550; 0.000000
280; -0.251558; -0.037690; -0.036583; -0.000000
281; -0.243242; -0.023706; -0.036606; -0.000000
282; -0.234819; -0.009747; -0.036618; 0.000000
283; -0.226295; 0.004488; -0.036647; -0.000000
284; -0.217674; 0.018374; -0.036635; -0.000000
285; -0.208959; 0.032348; -0.036622; -0.000000
286; -0.200155; 0.046318; -0.036602; 0.000000
287; -0.191266; 0.060278; -0.036573; 0.000000
288; -0.182296; 0.074218; -0.036535; 0.000000
289; -0.173249; 0.088135; -0.036487; 0.000000
290; -0.164129; 0.102023; -0.036431; 0.000000
291; -0.154939; 0.115879; -0.036365; -0.000000
292; -0.145685; 0.129696; -0.036289; 0.000000
293; -0.136369; 0.143473; -0.036203; 0.000000
294; -0.126997; 0.157204; -0.036107; 0.000000
295; -0.117571; 0.170886; -0.036001; -0.000000
296; -0.108095; 0.184514; -0.035884; 0.000000
297; -0.098574; 0.198085; -0.035757; -0.000000
298; -0.089011; 0.211594; -0.035618; 0.000000
299; -0.079410; 0.225038; -0.035468; -0.000000
300; -0.069775; 0.238413; -0.035307; 0.000000
301; -0.060109; 0.251716; -0.035133; -0.000000
302; -0.050417; 0.264942; -0.034948; -0.000000
303; -0.040700; 0.278087; -0.034750; 0.000000
304; -0.030966; 0.291148; -0.034539; 0.000000
305; -0.021217; 0.304123; -0.034316; -0.000000
306; -0.011467; 0.317006; -0.034082; 0.000000
307; -0.001891; 0.329794; -0.033865; 0.000000
308; 0.008192; 0.342485; -0.033549; -0.000000
309; 0.017954; 0.355075; -0.033274; 0.000000
310; 0.027736; 0.367560; -0.032980; 0.000000
311; 0.037521; 0.379936; -0.032671; -0.000000
312; 0.047300; 0.392202; -0.032346; 0.000000
313; 0.057071; 0.404353; -0.032005; -0.000000
314; 0.066830; 0.416386; -0.031648; -0.000000
315; 0.076575; 0.428299; -0.031275; -0.000000
316; 0.086301; 0.440088; -0.030884; 0.000000
317; 0.096006; 0.451749; -0.030477; 0.000000
318; 0.105687; 0.463281; -0.030053; 0.000000
319; 0.115342; 0.474680; -0.029610; 0.000000
320; 0.124966; 0.485943; -0.029150; 0.000000
321; 0.134558; 0.497067; -0.028672; -0.000000
322; 0.144114; 0.508050; -0.028175; -0.000000
323; 0.153632; 0.518889; -0.027659; -0.000000
324; 0.163109; 0.529580; -0.027125; -0.000000
325; 0.172543; 0.540121; -0.026571; -0.000000
326; 0.181929; 0.550510; -0.025998; -0.000000
327; 0.191267; 0.560743; -0.025406; 0.000000
328; 0.200554; 0.570819; -0.024794; -0.000000
329; 0.209786; 0.580734; -0.024162; 0.000000
330; 0.218962; 0.590486; -0.023510; -0.000000
331; 0.228078; 0.600073; -0.022838; 0.000000
332; 0.237132; 0.609491; -0.022147; 0.000000
